scenario_id,trait,target_direction,condition,prompt_style,loglik_selected_action,loglik_selected_direction,action_ids,action_texts,action_directions,action_logliks,action_normalized_logliks,action_softmax_probs,trait_score,trait_target_score,trait_target_attainment
trait_agreeableness_00732,agreeableness,high,as_pas_only,none,trait_agreeableness_00732_act_002,low,"['trait_agreeableness_00732_act_001', 'trait_agreeableness_00732_act_002', 'trait_agreeableness_00732_act_003', 'trait_agreeableness_00732_act_004']","['Recommend that they check local moving services or rental trucks, as you need to prioritize your own commitments this weekend.', 'Politely explain that you have long-standing personal plans and suggest that they reschedule the move or ask another friend for help.', 'You could suggest hiring professional movers and then visiting your friend after your retreat to help them unpack and settle in.', 'Offer to help your friend with packing a day or two before your retreat, so you can still support them without cancelling your plans.']","['low', 'low', 'high', 'high']","[-3.796875, -0.375732421875, -2.626953125, -1.9033203125]","[-0.17258522727272727, -0.015029296875, -0.11940696022727272, -0.07320462740384616]","[0.2309602051973343, 0.2703726887702942, 0.24357469379901886, 0.25509244203567505]",0.4986671209732556,0.4986671209732556,-0.0013328790267443935
trait_agreeableness_00733,agreeableness,high,as_pas_only,none,trait_agreeableness_00733_act_003,low,"['trait_agreeableness_00733_act_001', 'trait_agreeableness_00733_act_002', 'trait_agreeableness_00733_act_003', 'trait_agreeableness_00733_act_004']","['You could politely excuse yourself from your current commitment, explaining the importance of timely attendance at your work meeting.', 'Consider contacting a colleague who is also attending the meeting and kindly ask if they can cover the beginning part until you arrive.', ""Just focus on finishing your current commitment properly, even if it means being late; you can't always please everyone."", ""Send a quick message to inform them you'll be late, then proceed with your current engagement without cutting it short.""]","['high', 'high', 'low', 'low']","[-2.1796875, -1.6953125, -0.4296875, -3.087890625]","[-0.10379464285714286, -0.07063802083333333, -0.018682065217391304, -0.13425611413043478]","[0.24434643983840942, 0.25258395075798035, 0.26605409383773804, 0.2370155155658722]",0.49693039059638977,0.49693039059638977,-0.0030696094036102295
trait_agreeableness_00734,agreeableness,high,as_pas_only,none,trait_agreeableness_00734_act_001,low,"['trait_agreeableness_00734_act_001', 'trait_agreeableness_00734_act_002', 'trait_agreeableness_00734_act_003', 'trait_agreeableness_00734_act_004']","['Directly ask both colleagues to clarify their points and explain the reasoning behind their disagreements in the meeting, fostering a clear and open dialogue.', 'You might consider suggesting a team-building activity that focuses on communication skills, which can improve overall team harmony without direct confrontation.', 'You could inform your manager about the disruptive behavior, letting them handle the situation and possibly mediate the conflict.', 'Perhaps you could recommend a feedback session where everyone gets the chance to express their thoughts in a structured manner, making the atmosphere more open and less tense.']","['low', 'high', 'low', 'high']","[-0.273193359375, -1.615234375, -18.78125, -6.26953125]","[-0.010118272569444444, -0.06730143229166667, -0.8536931818181818, -0.208984375]","[0.31306248903274536, 0.2956628203392029, 0.13467007875442505, 0.25660470128059387]",0.552267472243237,0.552267472243237,0.05226747224323702
trait_agreeableness_00735,agreeableness,high,as_pas_only,none,trait_agreeableness_00735_act_002,low,"['trait_agreeableness_00735_act_001', 'trait_agreeableness_00735_act_002', 'trait_agreeableness_00735_act_003', 'trait_agreeableness_00735_act_004']","['Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.', 'Just be straightforward and tell your friend what you really think about the art project; they asked for honesty, after all.', 'You could mention specific aspects you like while gently suggesting improvements in areas you think could be better.', 'Recommend your friend to seek feedback from professional artists as well, which can provide them with a more objective critique.']","['high', 'low', 'high', 'low']","[-5.86328125, -0.003528594970703125, -9.390625, -13.328125]","[-0.2665127840909091, -0.00014702479044596353, -0.4942434210526316, -0.6058238636363636]","[0.2622048556804657, 0.3422330319881439, 0.20880389213562012, 0.18675826489925385]",0.47100872676035493,0.47100872676035493,-0.028991273239645066
trait_agreeableness_00736,agreeableness,high,as_pas_only,none,trait_agreeableness_00736_act_003,high,"['trait_agreeableness_00736_act_001', 'trait_agreeableness_00736_act_002', 'trait_agreeableness_00736_act_003', 'trait_agreeableness_00736_act_004']","['Suggest a compromise where Jahnia could redistribute some of the tasks among other team members to lessen your burden.', 'Decline the proposal, citing your current responsibilities and the importance of maintaining your personal life balance.', 'Perhaps you could agree to the new plan, but clarify your availability and limits to ensure your personal time is respected.', 'You might consider agreeing to the plan but also ask for help or support to manage the increased workload effectively.']","['low', 'low', 'high', 'high']","[-2.21484375, -12.6640625, -0.49853515625, -2.32421875]","[-0.10067471590909091, -0.6665296052631579, -0.021675441576086956, -0.11067708333333333]","[0.2747158110141754, 0.15600410103797913, 0.2972984313964844, 0.27198171615600586]",0.5692801136207513,0.5692801136207513,0.06928011362075126
trait_agreeableness_00737,agreeableness,high,as_pas_only,none,trait_agreeableness_00737_act_002,high,"['trait_agreeableness_00737_act_001', 'trait_agreeableness_00737_act_002', 'trait_agreeableness_00737_act_003', 'trait_agreeableness_00737_act_004']","['You could gently remind your colleagues about the value of discussing concerns directly with PersonZ to promote a more understanding and supportive work environment.', 'Consider sharing positive experiences or achievements of PersonZ to subtly shift the tone of the conversation to something more constructive and appreciative.', ""You might propose focusing the discussion on tasks and projects instead, pointing out that speculative talk is not productive or beneficial for the team's goals."", 'Suggest setting up a meeting where concerns can be addressed openly with PersonZ present, ensuring a fair dialogue and cutting out behind-the-back criticisms.']","['high', 'high', 'low', 'low']","[-4.62890625, -0.4765625, -1.0361328125, -4.76171875]","[-0.17803485576923078, -0.0190625, -0.03700474330357143, -0.16419719827586207]","[0.23053699731826782, 0.2702597975730896, 0.2654539942741394, 0.23374925553798676]",0.5007967725039971,0.5007967725039971,0.000796772503997123
trait_agreeableness_00738,agreeableness,high,as_pas_only,none,trait_agreeableness_00738_act_002,high,"['trait_agreeableness_00738_act_001', 'trait_agreeableness_00738_act_002', 'trait_agreeableness_00738_act_003', 'trait_agreeableness_00738_act_004']","['Recommend they look into local community services like food banks and job training workshops to become more self-sufficient.', 'Offer to babysit the children a couple of times a week to give the parents time to job search or handle other responsibilities.', 'Suggest setting up a schedule where they can gradually take over the childcare and household chores as they stabilize financially.', 'Prepare some extra meals that can easily be reheated, to relieve them from cooking duties for a few days.']","['low', 'high', 'low', 'high']","[-1.89453125, -0.6103515625, -1.9990234375, -2.267578125]","[-0.09021577380952381, -0.0244140625, -0.09086470170454546, -0.10307173295454546]","[0.24663393199443817, 0.26340872049331665, 0.24647393822669983, 0.2434834986925125]",0.5068921738661372,0.5068921738661372,0.006892173866137163
trait_agreeableness_00739,agreeableness,high,as_pas_only,none,trait_agreeableness_00739_act_003,high,"['trait_agreeableness_00739_act_001', 'trait_agreeableness_00739_act_002', 'trait_agreeableness_00739_act_003', 'trait_agreeableness_00739_act_004']","['Consider encouraging Destinnie to seek advice from an independent financial advisor to ensure she makes a well-informed decision.', 'Go ahead and emphasize the potential high returns of the deal to persuade Destinnie, focusing on how such investments can significantly pay off.', 'You could prioritize transparency and discuss both the potential benefits and risks openly with Destinnie, emphasizing that the final decision is hers to make.', ""You should highlight the unique chance this deal represents and pitch it as a strategically aggressive investment that shouldn't be missed.""]","['high', 'low', 'high', 'low']","[-2.111328125, -3.251953125, -0.49169921875, -3.427734375]","[-0.09596946022727272, -0.12507512019230768, -0.018211082175925927, -0.14903192934782608]","[0.2499690055847168, 0.2427983433008194, 0.2701818645000458, 0.23705080151557922]",0.5201508623339107,0.5201508623339107,0.020150862333910724
trait_agreeableness_00740,agreeableness,high,as_pas_only,none,trait_agreeableness_00740_act_001,low,"['trait_agreeableness_00740_act_001', 'trait_agreeableness_00740_act_002', 'trait_agreeableness_00740_act_003', 'trait_agreeableness_00740_act_004']","[""Confront Hikari then and there by firmly stating the discomfort they're causing, to immediately address the issue."", ""Directly tell Hikari that their behavior is inappropriate and advise them to stop immediately if you feel it's disruptive enough."", 'Maybe suggest a quick, quiet walk with Hikari outside the venue to discuss the issue discreetly and help them regain composure.', 'Consider pulling Hikari aside gently to express your concerns in private, aiming to avoid public embarrassment.']","['low', 'low', 'high', 'high']","[-0.491943359375, -1.662109375, -1.94140625, -3.44140625]","[-0.02138884171195652, -0.066484375, -0.07190393518518519, -0.1720703125]","[0.2654796242713928, 0.25377359986305237, 0.2524019777774811, 0.22834476828575134]",0.4807467603906024,0.4807467603906024,-0.01925323960939762
trait_agreeableness_00741,agreeableness,high,as_pas_only,none,trait_agreeableness_00741_act_001,high,"['trait_agreeableness_00741_act_001', 'trait_agreeableness_00741_act_002', 'trait_agreeableness_00741_act_003', 'trait_agreeableness_00741_act_004']","['You might consider arranging a private, friendly chat with Janya to understand any challenges she’s facing and discuss how you can help her meet her deadlines.', 'Perhaps you could offer to help Janya organize her tasks or suggest setting up a team meeting to realign everyone’s responsibilities and deadlines.', ""Directly inform Janya that her missed deadlines are impacting the team's performance and she needs to adhere to the project timeline more strictly."", 'Send an email to Janya outlining the deadlines and mentioning that further delays could lead to discussions with higher management.']","['high', 'high', 'low', 'low']","[-0.0062255859375, -7.1015625, -8.4609375, -13.3671875]","[-0.00020751953125, -0.2630208333333333, -0.3133680555555556, -0.6075994318181818]","[0.3284301161766052, 0.25252512097358704, 0.24012593924999237, 0.17891882359981537]",0.5809552371501923,0.5809552371501923,0.08095523715019226
trait_agreeableness_00742,agreeableness,high,as_pas_only,none,trait_agreeableness_00742_act_003,low,"['trait_agreeableness_00742_act_001', 'trait_agreeableness_00742_act_002', 'trait_agreeableness_00742_act_003', 'trait_agreeableness_00742_act_004']","['Directly point out the flaw during the meeting and suggest an alternative strategy that mitigates these risks.', 'Consider suggesting a follow-up meeting where you can review the strategy more thoroughly together, to align on the best approach.', 'Challenge the strategy openly in the meeting to ensure everyone is aware of the potential losses, emphasizing the need for a robust discussion.', 'You could express your concerns by privately messaging your colleague, framing it as seeking to understand their perspective better.']","['low', 'high', 'low', 'high']","[-1.26171875, -3.73046875, -0.464111328125, -4.43359375]","[-0.0630859375, -0.16219429347826086, -0.018564453125, -0.21112351190476192]","[0.26222145557403564, 0.23747943341732025, 0.2741597294807434, 0.22613945603370667]",0.46361885490873045,0.46361885490873045,-0.03638114509126955
trait_agreeableness_00743,agreeableness,high,as_pas_only,none,trait_agreeableness_00743_act_003,high,"['trait_agreeableness_00743_act_001', 'trait_agreeableness_00743_act_002', 'trait_agreeableness_00743_act_003', 'trait_agreeableness_00743_act_004']","['Maybe you could offer to help train someone else to share the workload, easing the burden on you.', 'Just say no to additional shifts and prioritize your health over voluntary extras.', 'You might consider gently explaining to your supervisor your health concerns and see if you can reduce the extra shifts.', ""Take a step back and let others step up; you're not the only one who can volunteer for extra work.""]","['high', 'low', 'high', 'low']","[-6.78125, -1.482421875, -0.29541015625, -9.171875]","[-0.3390625, -0.10588727678571429, -0.014067150297619048, -0.39877717391304346]","[0.21792854368686676, 0.2751571536064148, 0.301618367433548, 0.20529593527317047]",0.5195469111204147,0.5195469111204147,0.019546911120414734
trait_agreeableness_00744,agreeableness,high,as_pas_only,none,trait_agreeableness_00744_act_003,high,"['trait_agreeableness_00744_act_001', 'trait_agreeableness_00744_act_002', 'trait_agreeableness_00744_act_003', 'trait_agreeableness_00744_act_004']","['Escalate the issue to your manager or HR department to formally address the rumors and protect your professional reputation.', 'Address the situation directly by confronting your colleague and demand they stop spreading unfounded rumors immediately.', 'Offer to collaborate on a project together which could help improve your relationship and show your genuine intentions.', 'Invite your colleague for a coffee and gently discuss the impact their behavior is having on you, aiming to clear up any misunderstandings.']","['low', 'low', 'high', 'high']","[-3.37109375, -3.58984375, -0.2318115234375, -2.025390625]","[-0.1532315340909091, -0.1994357638888889, -0.012200606496710526, -0.07789963942307693]","[0.23897436261177063, 0.22818395495414734, 0.2751694917678833, 0.25767219066619873]",0.532841682434082,0.532841682434082,0.03284168243408203
trait_agreeableness_00745,agreeableness,high,as_pas_only,none,trait_agreeableness_00745_act_002,high,"['trait_agreeableness_00745_act_001', 'trait_agreeableness_00745_act_002', 'trait_agreeableness_00745_act_003', 'trait_agreeableness_00745_act_004']","['You could give your friend the guitar as a gift to help ease their financial burden and share the joy of music.', 'Consider lending the guitar to your friend until they can afford one, creating a win-win situation where you keep ownership and they get to play.', 'Keep the guitar since giving it away could set a precedent for similar expectations in the future.', 'Suggest that your friend looks for affordable second-hand options online, emphasizing the importance of financial responsibility.']","['high', 'high', 'low', 'low']","[-1.0263671875, -0.47509765625, -13.1328125, -6.96484375]","[-0.04462466032608696, -0.0169677734375, -0.7296006944444444, -0.3482421875]","[0.3057834506034851, 0.31435850262641907, 0.15414614975452423, 0.22571195662021637]",0.6201419162665656,0.6201419162665656,0.12014191626656556
trait_agreeableness_00746,agreeableness,high,as_pas_only,none,trait_agreeableness_00746_act_002,high,"['trait_agreeableness_00746_act_001', 'trait_agreeableness_00746_act_002', 'trait_agreeableness_00746_act_003', 'trait_agreeableness_00746_act_004']","['Consider suggesting that Aythana delegate specific tasks to other team members or ask for an extension from the project lead.', ""Absolutely, offering your assistance could greatly alleviate Aythana's stress and help distribute the project tasks more manageably."", 'Recommend to Aythana to reevaluate her project plan and identify priorities; she might need to focus on key areas and drop less critical tasks.', 'Yes, stepping in to help Aythana not only supports her but also strengthens the teamwork within the project.']","['low', 'high', 'low', 'high']","[-10.0, -0.031463623046875, -15.53125, -3.72265625]","[-0.43478260869565216, -0.0013679836107336957, -0.5355603448275862, -0.16921164772727273]","[0.21048974990844727, 0.3246837258338928, 0.19031092524528503, 0.2745155692100525]",0.5991993129014764,0.5991993129014764,0.09919931290147643
trait_agreeableness_00747,agreeableness,high,as_pas_only,none,trait_agreeableness_00747_act_001,high,"['trait_agreeableness_00747_act_001', 'trait_agreeableness_00747_act_002', 'trait_agreeableness_00747_act_003', 'trait_agreeableness_00747_act_004']","['Consider suggesting a brief team check-in where everyone updates the group on their progress, allowing Carielle to share in a non-confrontational setting.', ""Point out directly to Carielle during the meeting that you've noticed discrepancies in their work, asking for an immediate clarification."", 'Perhaps you could invite Carielle for a private chat to gently inquire about their progress and any challenges they might be facing.', ""Challenge Carielle in the meeting to present detailed evidence of their progress to ensure they're held accountable in front of the team.""]","['high', 'low', 'high', 'low']","[-0.245361328125, -11.6015625, -3.056640625, -12.5546875]","[-0.0081787109375, -0.4640625, -0.122265625, -0.48287259615384615]","[0.3176475465297699, 0.2013528048992157, 0.28339892625808716, 0.19760073721408844]",0.6010464638315668,0.6010464638315668,0.10104646383156679
trait_agreeableness_00748,agreeableness,high,as_pas_only,none,trait_agreeableness_00748_act_002,low,"['trait_agreeableness_00748_act_001', 'trait_agreeableness_00748_act_002', 'trait_agreeableness_00748_act_003', 'trait_agreeableness_00748_act_004']","['Document specific instances where Melicia took undue credit and present these to your supervisor as evidence.', ""Report the behavior to your supervisor immediately to prevent further damage to the team's morale."", 'Consider organizing a team intervention where everyone can openly discuss their feelings about fairness and recognition.', 'You could speak with Melicia first to express your concerns and give them a chance to rectify the situation themselves.']","['low', 'low', 'high', 'high']","[-7.98828125, -0.0028972625732421875, -6.00390625, -13.84375]","[-0.4437934027777778, -0.00017042721019071692, -0.3531709558823529, -0.6019021739130435]","[0.2218792885541916, 0.34576401114463806, 0.24292577803134918, 0.18943098187446594]",0.4323567341353456,0.4323567341353456,-0.06764326586465441
trait_agreeableness_00749,agreeableness,high,as_pas_only,none,trait_agreeableness_00749_act_004,low,"['trait_agreeableness_00749_act_001', 'trait_agreeableness_00749_act_002', 'trait_agreeableness_00749_act_003', 'trait_agreeableness_00749_act_004']","['You might consider addressing the discomfort with Tagert directly by kindly expressing how their behavior makes you feel and seeking a mutual understanding.', 'Perhaps you could involve a mediator from HR to help facilitate a constructive conversation with Tagert, which might improve your work environment.', 'Stand your ground and confront Tagert directly about their aggressive behavior without sugarcoating your concerns.', 'Keep avoiding Tagert if interacting with them disrupts your productivity and peace of mind, focusing instead on your own work responsibilities.']","['high', 'high', 'low', 'low']","[-8.671875, -3.470703125, -3.564453125, -0.065185546875]","[-0.346875, -0.138828125, -0.18760279605263158, -0.002607421875]","[0.2076893299818039, 0.2557218074798584, 0.24354834854602814, 0.29304051399230957]",0.4634111374616623,0.4634111374616623,-0.03658886253833771
trait_agreeableness_00750,agreeableness,high,as_pas_only,none,trait_agreeableness_00750_act_003,low,"['trait_agreeableness_00750_act_001', 'trait_agreeableness_00750_act_002', 'trait_agreeableness_00750_act_003', 'trait_agreeableness_00750_act_004']","['Directly challenge the strategy in a team meeting by clearly outlining the potential pitfalls and presenting your alternative solutions.', 'You might consider gently suggesting a team meeting to review the project strategy and express your concerns in a supportive manner.', 'Write a concise, fact-based email to your project leader detailing why the current strategy might fail and suggest a meeting to discuss viable alternatives.', 'Perhaps you could offer to help research or present alternative strategies that could complement the current plan without dismissing it entirely.']","['low', 'high', 'low', 'high']","[-5.140625, -1.080078125, -0.6884765625, -3.662109375]","[-0.24479166666666666, -0.04909446022727273, -0.025499131944444444, -0.16645951704545456]","[0.22012682259082794, 0.2677091360092163, 0.2741009294986725, 0.23806315660476685]",0.5057722700042008,0.5057722700042008,0.005772270004200775
trait_agreeableness_00701,agreeableness,low,as_pas_only,none,trait_agreeableness_00701_act_003,low,"['trait_agreeableness_00701_act_001', 'trait_agreeableness_00701_act_002', 'trait_agreeableness_00701_act_003', 'trait_agreeableness_00701_act_004']","['You could propose a meeting to discuss the strengths of each theme and consider blending elements of both to please a wider audience.', 'Maybe consult with other team members for their opinions to see if a consensus can be achieved that respects both perspectives.', 'Stick to presenting clear, data-backed arguments on why a cultural heritage theme could draw more interest and community engagement.', 'Insist on setting clear objectives for the event and demonstrate how your theme aligns better with those goals compared to a modern tech theme.']","['high', 'high', 'low', 'low']","[-13.3515625, -6.84765625, -0.113525390625, -2.31640625]","[-0.5563151041666666, -0.3112571022727273, -0.005160245028409091, -0.08579282407407407]","[0.1781330555677414, 0.22759978473186493, 0.30910640954971313, 0.28516072034835815]",0.40573285239138757,0.5942671476086124,0.09426714760861243
trait_agreeableness_00702,agreeableness,low,as_pas_only,none,trait_agreeableness_00702_act_003,low,"['trait_agreeableness_00702_act_001', 'trait_agreeableness_00702_act_002', 'trait_agreeableness_00702_act_003', 'trait_agreeableness_00702_act_004']","['Clearly communicate to your supervisor the unrealistic nature of the additional workload and negotiate down the responsibilities.', 'Consider discussing a phased approach with your boss to gradually integrate the new project while maintaining balance with your current tasks.', 'Prioritize your tasks and cut down on the least essential ones; put focus only on what genuinely requires your expertise.', 'You could ask for support from your team or colleagues to help manage the workload more efficiently.']","['low', 'high', 'low', 'high']","[-1.6533203125, -1.3427734375, -0.658203125, -11.5]","[-0.09185112847222222, -0.06103515625, -0.028617527173913044, -0.6388888888888888]","[0.2720915973186493, 0.2806068956851959, 0.2898525595664978, 0.1574489027261734]",0.4380558179939904,0.5619441820060096,0.061944182006009596
trait_agreeableness_00703,agreeableness,low,as_pas_only,none,trait_agreeableness_00703_act_002,low,"['trait_agreeableness_00703_act_001', 'trait_agreeableness_00703_act_002', 'trait_agreeableness_00703_act_003', 'trait_agreeableness_00703_act_004']","['Consider setting aside a portion of your bonus for your vacation and donate a portion to your friend to ease their burden.', 'Invest the bonus in a personal savings or retirement fund to ensure your future financial stability.', 'You could offer to help your friend cover some of their medical expenses with part of your bonus.', 'Use the bonus for the vacation you’ve been planning, as personal relaxation and fulfillment are important.']","['high', 'low', 'high', 'low']","[-3.46484375, -0.18408203125, -8.7890625, -2.103515625]","[-0.15064538043478262, -0.010828354779411764, -0.46258223684210525, -0.11071134868421052]","[0.25491780042648315, 0.29317161440849304, 0.18660689890384674, 0.26530367136001587]",0.4415247059095607,0.5584752940904393,0.05847529409043928
trait_agreeableness_00704,agreeableness,low,as_pas_only,none,trait_agreeableness_00704_act_001,low,"['trait_agreeableness_00704_act_001', 'trait_agreeableness_00704_act_002', 'trait_agreeableness_00704_act_003', 'trait_agreeableness_00704_act_004']","['Challenge the team to justify the strategy with data or precedents, given its similarity to past unsuccessful attempts.', 'Directly state the issues and shortcomings you foresee with the agreed strategy to ensure they are aware of the potential risks.', 'Maybe suggest setting up a small trial run of the strategy first, to demonstrate the outcomes before fully committing.', 'You could gently express your concerns and propose discussing alternative strategies that could prevent potential issues.']","['low', 'low', 'high', 'high']","[-0.04119873046875, -4.0703125, -4.8984375, -9.2109375]","[-0.0019618443080357145, -0.17697010869565216, -0.23325892857142858, -0.5418198529411765]","[0.3109660744667053, 0.26104047894477844, 0.24675272405147552, 0.18124066293239594]",0.42799341249426676,0.5720065875057332,0.07200658750573319
trait_agreeableness_00705,agreeableness,low,as_pas_only,none,trait_agreeableness_00705_act_003,low,"['trait_agreeableness_00705_act_001', 'trait_agreeableness_00705_act_002', 'trait_agreeableness_00705_act_003', 'trait_agreeableness_00705_act_004']","['You could consider politely reaching out to the rental agency to express your concerns and ask for possible solutions or compensation.', 'Maybe try to calmly discuss the discrepancies with the agency, highlighting the missing amenities and differences in the property, and request an amicable resolution.', 'Demand an immediate response from the rental agency and insist on a partial refund or relocation to a property that matches the initial description.', 'Send a firm email to the agency detailing every issue, and make it clear you expect swift action or you will consider legal advice.']","['high', 'high', 'low', 'low']","[-4.5546875, -3.134765625, -0.0877685546875, -3.662109375]","[-0.20703125, -0.11195591517857142, -0.0035107421875, -0.14085036057692307]","[0.2275896966457367, 0.2502898871898651, 0.2789590358734131, 0.2431613653898239]",0.4778795909565626,0.5221204090434374,0.022120409043437372
trait_agreeableness_00706,agreeableness,low,as_pas_only,none,trait_agreeableness_00706_act_001,low,"['trait_agreeableness_00706_act_001', 'trait_agreeableness_00706_act_002', 'trait_agreeableness_00706_act_003', 'trait_agreeableness_00706_act_004']","['Directly confront Marybella in your next team meeting by highlighting specific instances where your ideas were dismissed and demand a justification.', 'Consider asking Marybella for a private meeting to express how valuable you feel contributions from all team members are, including yours.', 'Email the whole team including your manager outlining how the dismissal of ideas by any team member, including Marybella, negatively impacts project creativity and ask for more structured discussion protocols.', 'Maybe propose a team brainstorming session where everyone submits one idea anonymously to ensure each thought is considered without bias.']","['low', 'high', 'low', 'high']","[-0.026580810546875, -7.01171875, -6.08984375, -9.2265625]","[-0.001063232421875, -0.28046875, -0.17399553571428572, -0.41938920454545453]","[0.30716535449028015, 0.23228862881660461, 0.2583858370780945, 0.20216014981269836]",0.43444879157688593,0.565551208423114,0.06555120842311402
trait_agreeableness_00707,agreeableness,low,as_pas_only,none,trait_agreeableness_00707_act_002,low,"['trait_agreeableness_00707_act_001', 'trait_agreeableness_00707_act_002', 'trait_agreeableness_00707_act_003', 'trait_agreeableness_00707_act_004']","['Perhaps eat a healthy meal before the party to lessen your cravings and politely sample very small amounts of your favorite foods.', 'Just say no to the unhealthy options and stick firmly to your diet plan; it’s about your health after all.', 'You could bring a dish to share that fits your diet so you have a healthy option available and still enjoy the party.', 'Ignore the offerings and focus on socializing, not eating; you’re there for your friend, not the food.']","['high', 'low', 'high', 'low']","[-5.33203125, -0.007236480712890625, -8.5546875, -9.7578125]","[-0.23182744565217392, -0.0003146295962126359, -0.3564453125, -0.4242527173913043]","[0.25199735164642334, 0.31764402985572815, 0.22247187793254852, 0.2078866958618164]",0.4744692507894002,0.5255307492105998,0.025530749210599835
trait_agreeableness_00708,agreeableness,low,as_pas_only,none,trait_agreeableness_00708_act_001,low,"['trait_agreeableness_00708_act_001', 'trait_agreeableness_00708_act_002', 'trait_agreeableness_00708_act_003', 'trait_agreeableness_00708_act_004']","['Simply note the achievement directly to Nazareth and mention that you noticed the milestone, encouraging them to own their success publicly.', ""Challenge Nazareth in a light-hearted manner about why they haven't boasted about their success yet, to push them out of their comfort zone."", 'Encourage mutual friends or coworkers to subtly acknowledge the achievement, fostering a supportive environment without overwhelming Nazareth.', 'Quietly congratulate Nazareth in a personal message to show your support and respect for their privacy.']","['low', 'low', 'high', 'high']","[-0.0082244873046875, -5.21484375, -11.8203125, -13.8515625]","[-0.0003426869710286458, -0.18624441964285715, -0.5628720238095238, -0.7290296052631579]","[0.34690138697624207, 0.2880513668060303, 0.1976526528596878, 0.16739454865455627]",0.3650472178331264,0.6349527821668737,0.13495278216687367
trait_agreeableness_00709,agreeableness,low,as_pas_only,none,trait_agreeableness_00709_act_003,low,"['trait_agreeableness_00709_act_001', 'trait_agreeableness_00709_act_002', 'trait_agreeableness_00709_act_003', 'trait_agreeableness_00709_act_004']","['Consider politely telling Zacharyah that his advances are making you uncomfortable and you would like to keep your relationship professional.', 'Maybe talk to a trusted colleague or a supervisor for advice on how to approach Zacharyah about this sensitive issue.', 'Directly tell Zacharyah to stop the advances, asserting that they are inappropriate and unwelcome at the workplace.', 'If speaking to him directly doesn’t work, report the behavior to your HR department to handle it formally.']","['high', 'high', 'low', 'low']","[-4.04296875, -5.5703125, -0.022430419921875, -7.453125]","[-0.17578125, -0.2421875, -0.0009752356487771739, -0.3549107142857143]","[0.2523491382598877, 0.23613587021827698, 0.3005516529083252, 0.21096329391002655]",0.48848503031514723,0.5115149696848528,0.011514969684852772
trait_agreeableness_00710,agreeableness,low,as_pas_only,none,trait_agreeableness_00710_act_003,low,"['trait_agreeableness_00710_act_001', 'trait_agreeableness_00710_act_002', 'trait_agreeableness_00710_act_003', 'trait_agreeableness_00710_act_004']","['Demand an explanation as to why you were excluded from the discussion, asserting your right to know what concerns your family.', 'Approach a family member gently and express that you would appreciate being included in the conversation as it would help you cope better with the group.', 'Confront the family decisively about the secrecy, making it clear that you expect transparency in future matters.', 'Politely express to your family that you feel left out and assure them that you are capable of handling the situation more calmly with their support.']","['low', 'high', 'low', 'high']","[-2.240234375, -6.4296875, -0.1217041015625, -17.875]","[-0.09740149456521739, -0.22963169642857142, -0.005795433407738095, -0.6383928571428571]","[0.2813538610935211, 0.24650515615940094, 0.3083449602127075, 0.16379600763320923]",0.41030116990657406,0.5896988300934259,0.08969883009342594
trait_agreeableness_00711,agreeableness,low,as_pas_only,none,trait_agreeableness_00711_act_002,low,"['trait_agreeableness_00711_act_001', 'trait_agreeableness_00711_act_002', 'trait_agreeableness_00711_act_003', 'trait_agreeableness_00711_act_004']","['Perhaps you might weigh the emotional costs against the professional gains and decide if the move aligns with your long-term personal happiness and career goals.', 'Take the job; advancing in your career is a priority, and the significant pay increase justifies the move.', 'You could consider accepting the job and finding ways to maintain strong relationships with your family and friends through regular visits and digital communication.', 'Move to the new city; it’s a valuable opportunity for professional growth, and personal relationships can adapt if they’re truly important.']","['high', 'low', 'high', 'low']","[-12.3125, -0.32421875, -22.140625, -8.78125]","[-0.43973214285714285, -0.01473721590909091, -0.885625, -0.33774038461538464]","[0.23379729688167572, 0.357612282037735, 0.14968925714492798, 0.25890111923217773]",0.38348657116978935,0.6165134288302107,0.11651342883021065
trait_agreeableness_00712,agreeableness,low,as_pas_only,none,trait_agreeableness_00712_act_002,low,"['trait_agreeableness_00712_act_001', 'trait_agreeableness_00712_act_002', 'trait_agreeableness_00712_act_003', 'trait_agreeableness_00712_act_004']","['Consider leveraging your time on more personal meetings where you can have genuine interactions, rather than a large industry event.', 'Skip the dinner if it really goes against your preferences and focus on networking in ways that make you feel comfortable.', 'You might find it rewarding to go and connect with a few people, making the experience more manageable and meaningful for you.', 'Consider attending the dinner to nurture relationships that could be beneficial for future collaborations or opportunities.']","['low', 'low', 'high', 'high']","[-4.9609375, -0.4765625, -7.45703125, -1.333984375]","[-0.2254971590909091, -0.02166193181818182, -0.3107096354166667, -0.07846966911764706]","[0.2324068695306778, 0.28495314717292786, 0.2134232074022293, 0.2692168056964874]",0.4826399987149239,0.5173600012850761,0.017360001285076088
